Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN70_c0_g1_i13	553	144	572	128	340.0441651	-1.989040721	0.599212457	-3.319424853	0.000902031	0.047911107	3	sp	P06800	PTPRC_MOUSE	28.2	607	376	17	1422	3080	620	1220	2e-59	233.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2569_c0_g1_i4	0	20	0	117	32.10553357	8.163610439	2.417053426	3.377505168	0.000731466	0.042851867	1	sp	A6SFG0	CLU_BOTFB	26	131	97	0	2420	2812	997	1127	1.2e-06	57.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN33929_c2_g2_i2	1	86	0	81	42.4549982	7.563217319	2.103026572	3.59634891	0.000322715	0.024636216	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1470_c0_g1_i7	89	0	108	0	47.10478702	-8.997117802	2.151569136	-4.181654055	2.89e-05	0.00518319	3	sp	O97172	U729_DROME	39.8	83	40	2	237	479	1	75	9.8e-10	68.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2622_c0_g1_i13	0	55	0	183	56.77840363	9.170592591	2.053948697	4.464859617	8.01e-06	0.002427515	1	sp	P21187	PABP_DROME	29	183	107	4	1161	1697	81	244	4.2e-09	65.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4189_c0_g1_i13	0	19	0	127	34.0999848	8.193279961	2.373665472	3.451741644	0.000556981	0.036278695	1	sp	P16521	EF3A_YEAST	35.8	991	572	17	113	3013	53	1003	2.9e-165	584.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9696_c0_g1_i1	0	44	0	97	34.20338167	8.545381797	2.362397675	3.617249494	0.00029775	0.023315379	1	sp	O14325	YB7A_SCHPO	49.8	615	250	7	568	2235	155	769	9.2e-158	558.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN18195_c0_g1_i1	0	38	0	102	33.67891965	8.482730105	2.37462255	3.572243557	0.000353936	0.026266491	1	sp	Q9SZY1	NACA4_ARATH	55.3	150	61	1	171	602	63	212	5.6e-35	149.4	NACA4_ARATH	reviewed	Nascent polypeptide-associated complex subunit alpha-like protein 4 (NAC-alpha-like protein 4) (Alpha-NAC-like protein 4)	At4g10480 F7L13.60	Arabidopsis thaliana (Mouse-ear cress)	212	protein transport [GO:0015031]	nascent polypeptide-associated complex [GO:0005854]		nascent polypeptide-associated complex [GO:0005854]; protein transport [GO:0015031]	GO:0005854; GO:0015031
TRINITY_DN670_c0_g1_i5	0	116	0	140	63.88947957	9.49804062	1.99287149	4.766007577	1.88e-06	0.001037731	1	sp	P0CT58	RS22A_SCHPO	81.8	33	6	0	48	146	1	33	1.2e-07	58.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1430_c0_g1_i1	0	43	1	197	56.85549714	7.788796981	1.864450244	4.177530083	2.95e-05	0.00518319	1	sp	Q8K4K3	TRIB2_MOUSE	48.7	273	131	6	327	1127	40	309	1.5e-63	246.9	TRIB2_MOUSE	reviewed	Tribbles homolog 2 (TRB-2)	Trib2	Mus musculus (Mouse)	343	negative regulation of fat cell differentiation [GO:0045599]; negative regulation of interleukin-10 biosynthetic process [GO:0045081]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; regulation of MAP kinase activity [GO:0043405]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]	mitogen-activated protein kinase kinase binding [GO:0031434]; protein kinase inhibitor activity [GO:0004860]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase regulator activity [GO:0055106]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; mitogen-activated protein kinase kinase binding [GO:0031434]; protein kinase inhibitor activity [GO:0004860]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase regulator activity [GO:0055106]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of interleukin-10 biosynthetic process [GO:0045081]; negative regulation of sequence-specific DNA binding transcription factor activity [GO:0043433]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; regulation of MAP kinase activity [GO:0043405]	GO:0004860; GO:0005634; GO:0005737; GO:0005856; GO:0008134; GO:0031434; GO:0031625; GO:0032436; GO:0043405; GO:0043433; GO:0045081; GO:0045599; GO:0051443; GO:0055106
TRINITY_DN1447_c0_g1_i28	0	31	0	124	36.73869404	8.493029353	2.315170903	3.668424366	0.00024405	0.02073252	1	sp	P33188	TBB1_PARTE	93.6	437	28	0	61	1371	1	437	7.3e-249	861.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16224_c0_g1_i1	0	32	0	92	29.74777506	8.288918874	2.470268052	3.355473454	0.000792293	0.04454103	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3547_c1_g1_i3	0	59	0	216	65.37978719	9.341235803	1.986955856	4.701279988	2.59e-06	0.001251489	1	sp	P09189	HSP7C_PETHY	75.3	89	22	0	2	268	39	127	3e-33	142.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN173_c0_g1_i4	0	105	0	43	38.81622373	8.58790587	2.274980757	3.77493561	0.000160049	0.016546295	1	sp	P31007	DLG1_DROME	60.9	778	238	12	155	2323	204	970	2.6e-251	870.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14_c0_g1_i18	0	49	0	67	28.77336895	8.3464562	2.494736457	3.345626419	0.000820969	0.045479627	1	sp	Q7ZVR8	ESRP2_DANRE	32.9	328	188	10	53	1000	225	532	3.7e-34	147.9	ESRP2_DANRE	reviewed	Epithelial splicing regulatory protein 2 (RNA-binding motif protein 35B) (RNA-binding protein 35B)	esrp2 rbm35b zgc:77254	Danio rerio (Zebrafish) (Brachydanio rerio)	736	mRNA processing [GO:0006397]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]	nucleus [GO:0005634]	mRNA binding [GO:0003729]	nucleus [GO:0005634]; mRNA binding [GO:0003729]; mRNA processing [GO:0006397]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]	GO:0003729; GO:0005634; GO:0006397; GO:0008380; GO:0043484
TRINITY_DN6571_c0_g1_i1	0	74	0	154	55.4488898	9.248891898	2.063518678	4.482097494	7.39e-06	0.002315106	1	sp	P0DKJ9	PRS7A_ORYSJ	75	424	102	2	79	1347	6	426	9.7e-190	664.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5443_c0_g1_i18	0	57	0	133	45.97613606	8.958786394	2.167693162	4.132866472	3.58e-05	0.005869789	1	sp	Q502K3	ANR52_DANRE	28.6	217	140	3	664	1305	147	351	1.7e-15	86.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2394_c1_g1_i3	0	37	0	90	30.67690312	8.370645575	2.445086657	3.423455586	0.000618304	0.038703367	1	sp	Q8LC68	NRP2_ARATH	23.9	222	147	5	52	663	9	226	6.2e-18	93.2	NRP2_ARATH	reviewed	NAP1-related protein 2 (Nucleosome/chromatin assembly factor group A5) (Protein SET homolog 2)	NRP2 NFA5 At1g18800 F6A14.10	Arabidopsis thaliana (Mouse-ear cress)	255	double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	cytoplasm [GO:0005737]; nucleus [GO:0005634]		cytoplasm [GO:0005737]; nucleus [GO:0005634]; double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	GO:0000724; GO:0005634; GO:0005737; GO:0006334; GO:0016444
TRINITY_DN2520_c0_g1_i5	0	56	0	65	30.25583797	8.419319857	2.454021819	3.430825183	0.000601748	0.037919042	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2571_c0_g1_i4	0	28	0	169	46.12873029	8.658196389	2.173508012	3.983512525	6.79e-05	0.009039308	1	sp	Q07327	ROP_DROME	65.2	598	187	6	143	1885	1	594	2.3e-217	756.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12521_c0_g1_i1	0	34	0	179	50.05987487	8.829186454	2.125160651	4.154597183	3.26e-05	0.005464973	1	sp	Q9FNU2	AB25B_ORYSJ	38.3	627	359	8	429	2297	25	627	4.6e-104	380.6	AB25B_ORYSJ	reviewed	ABC transporter B family member 25 (ABC transporter ABCB.25) (OsABCB25) (Protein ALS1 homolog)	OsABCB25 Os03g0755100 LOC_Os03g54790 OSJNBb0081K01.19	Oryza sativa subsp. japonica (Rice)	641	response to aluminum ion [GO:0010044]	integral component of membrane [GO:0016021]; plant-type vacuole [GO:0000325]; vacuolar membrane [GO:0005774]	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]	integral component of membrane [GO:0016021]; plant-type vacuole [GO:0000325]; vacuolar membrane [GO:0005774]; ATP binding [GO:0005524]; ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; response to aluminum ion [GO:0010044]	GO:0000325; GO:0005524; GO:0005774; GO:0010044; GO:0016021; GO:0042626
TRINITY_DN6598_c0_g1_i1	71	930	90	1309	593.0074051	3.848787326	0.489235196	7.866946936	3.63e-15	7.74e-11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16305_c0_g1_i2	0	46	0	72	29.07891837	8.354927207	2.486364075	3.360299198	0.000778581	0.043986732	1	sp	Q55C77	FCL_DICDI	53.8	312	140	3	55	981	10	320	8.1e-101	369	FCL_DICDI	reviewed	GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase)	ger DDB_G0270184	Dictyostelium discoideum (Slime mold)	320	'de novo' GDP-L-fucose biosynthetic process [GO:0042351]		coenzyme binding [GO:0050662]; GDP-L-fucose synthase activity [GO:0050577]; isomerase activity [GO:0016853]	coenzyme binding [GO:0050662]; GDP-L-fucose synthase activity [GO:0050577]; isomerase activity [GO:0016853]; 'de novo' GDP-L-fucose biosynthetic process [GO:0042351]	GO:0016853; GO:0042351; GO:0050577; GO:0050662
TRINITY_DN14262_c0_g1_i1	0	35	0	93	30.80489867	8.357539482	2.442246917	3.422069825	0.000621464	0.038703367	1	sp	Q3T1L0	A16A1_RAT	42.9	802	432	13	90	2465	17	802	4.1e-164	580.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN682_c0_g1_i1	97	0	118	5	52.53804548	-6.187982475	1.758580674	-3.518736766	0.000433607	0.030279965	3	sp	Q3V009	TMED1_MOUSE	35.8	193	121	2	132	710	33	222	1.5e-25	119.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN507_c1_g1_i14	0	66	0	56	30.97853323	8.430413416	2.43582707	3.461006538	0.00053816	0.035486887	1	sp	Q5ZIA5	COPB_CHICK	69.4	956	285	4	85	2943	1	951	0	1287.7	COPB_CHICK	reviewed	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	COPB1 COPB RCJMB04_28l17	Gallus gallus (Chicken)	953	ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]	COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]	structural molecule activity [GO:0005198]	COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; structural molecule activity [GO:0005198]; ER to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]; intracellular protein transport [GO:0006886]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]	GO:0000139; GO:0005198; GO:0005829; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126
TRINITY_DN8480_c0_g1_i5	0	35	0	96	31.48623518	8.381433748	2.425439019	3.455635736	0.000548997	0.035868345	1	sp	Q76LC6	RBM24_DANRE	60.1	148	53	2	206	649	5	146	4.8e-42	176	RBM24_DANRE	reviewed	RNA-binding protein 24 (RNA-binding motif protein 24) (RNA-binding protein SEB-4)	rbm24	Danio rerio (Zebrafish) (Brachydanio rerio)	230	atrial cardiac muscle tissue development [GO:0003228]; cardiovascular system development [GO:0072358]; cell differentiation [GO:0030154]; embryonic neurocranium morphogenesis [GO:0048702]; heart looping [GO:0001947]; mRNA processing [GO:0006397]; regulation of mRNA stability [GO:0043488]; regulation of myotube differentiation [GO:0010830]; regulation of sarcomere organization [GO:0060297]; skeletal muscle tissue development [GO:0007519]; somitogenesis [GO:0001756]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	mRNA 3'-UTR binding [GO:0003730]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; mRNA 3'-UTR binding [GO:0003730]; atrial cardiac muscle tissue development [GO:0003228]; cardiovascular system development [GO:0072358]; cell differentiation [GO:0030154]; embryonic neurocranium morphogenesis [GO:0048702]; heart looping [GO:0001947]; mRNA processing [GO:0006397]; regulation of mRNA stability [GO:0043488]; regulation of myotube differentiation [GO:0010830]; regulation of sarcomere organization [GO:0060297]; skeletal muscle tissue development [GO:0007519]; somitogenesis [GO:0001756]	GO:0001756; GO:0001947; GO:0003228; GO:0003730; GO:0005634; GO:0005737; GO:0006397; GO:0007519; GO:0010830; GO:0030154; GO:0043488; GO:0048702; GO:0060297; GO:0072358
TRINITY_DN3377_c0_g1_i6	920	142	1259	63	571.5455077	-3.43588858	0.555014732	-6.190625907	5.99e-10	3.19e-06	3	sp	P53634	CATC_HUMAN	50	456	218	4	2481	3821	7	461	1.5e-136	489.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN726_c0_g1_i4	0	136	0	168	75.78202995	9.744323871	1.918867294	5.07816455	3.81e-07	0.000393906	1	sp	P18445	RL27A_RAT	62.2	148	55	1	39	479	1	148	3e-48	193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9055_c5_g1_i18	2984	1391	2976	676	1977.370737	-1.556858932	0.368819099	-4.221199325	2.43e-05	0.004580339	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN410_c0_g1_i12	0	67	0	106	42.61081225	8.904334601	2.212754298	4.024095494	5.72e-05	0.008067484	1	sp	Q6MDI2	PNP_PARUW	41.1	698	373	14	1049	3127	13	677	1.4e-127	459.5	PNP_PARUW	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp pc0643	Protochlamydia amoebophila (strain UWE25)	697	mRNA catabolic process [GO:0006402]; RNA processing [GO:0006396]	cytoplasm [GO:0005737]	3'-5'-exoribonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; polyribonucleotide nucleotidyltransferase activity [GO:0004654]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; 3'-5'-exoribonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; polyribonucleotide nucleotidyltransferase activity [GO:0004654]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]; RNA processing [GO:0006396]	GO:0000175; GO:0003723; GO:0004654; GO:0005737; GO:0006396; GO:0006402; GO:0046872
TRINITY_DN3768_c0_g1_i5	938	156	1076	149	559.9099558	-2.658751495	0.494544367	-5.37616374	7.61e-08	0.000162063	3	sp	A5GFY8	SERA_PIG	48.6	529	259	8	245	1819	4	523	1.8e-123	444.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3970_c0_g1_i9	0	42	0	109	36.37538676	8.600607138	2.319196201	3.708443095	0.000208538	0.01931148	1	sp	P30182	TOP2_ARATH	46.1	1203	570	15	36	3542	32	1190	1.3e-291	1005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1473_c3_g1_i11	0	45	0	114	38.34095906	8.681298662	2.282963222	3.802644991	0.000143159	0.015245764	1	sp	P56941	NPC1_PIG	37.3	1441	660	29	338	4546	25	1259	2.1e-247	857.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2128_c0_g1_i8	0	100	0	226	78.99439857	9.741920686	1.904030421	5.116473234	3.11e-07	0.000390585	1	sp	P87262	RL34A_YEAST	47.9	119	61	1	42	395	3	121	1.4e-21	104.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8294_c0_g1_i1	0	62	0	82	35.77676775	8.661295231	2.328834143	3.719155036	0.00019989	0.018755349	1	sp	Q9VE50	GOSR1_DROME	22.9	170	123	3	233	718	58	227	1.1e-06	55.5	GOSR1_DROME	reviewed	Golgi SNAP receptor complex member 1 (Probable 28 kDa Golgi SNARE protein)	Gos28 CG7700	Drosophila melanogaster (Fruit fly)	232	ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi vesicle transport [GO:0048193]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein transport [GO:0015031]; regulation of vesicle targeting, to, from or within Golgi [GO:0048209]; vesicle fusion [GO:0006906]; vesicle-mediated transport [GO:0016192]	cis-Golgi network [GO:0005801]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; SNARE complex [GO:0031201]	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]	cis-Golgi network [GO:0005801]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; SNARE complex [GO:0031201]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi vesicle transport [GO:0048193]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein transport [GO:0015031]; regulation of vesicle targeting, to, from or within Golgi [GO:0048209]; vesicle fusion [GO:0006906]; vesicle-mediated transport [GO:0016192]	GO:0000138; GO:0000139; GO:0000149; GO:0005484; GO:0005797; GO:0005801; GO:0006888; GO:0006891; GO:0006906; GO:0015031; GO:0016020; GO:0016021; GO:0016192; GO:0031201; GO:0048193; GO:0048209
TRINITY_DN2160_c2_g2_i14	311	0	265	6	141.5115186	-7.024703818	1.236082922	-5.683036059	1.32e-08	3.84e-05	3	sp	P20042	IF2B_HUMAN	74	181	45	1	401	943	155	333	2.2e-74	282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN782_c0_g1_i11	0	48	0	68	28.72381064	8.342762776	2.496202875	3.342181383	0.000831227	0.045479627	1	sp	Q9XGL4	RL31_CYAPA	55.5	119	52	1	48	401	1	119	5.8e-31	136	RL31_CYAPA	reviewed	60S ribosomal protein L31	RPL31	Cyanophora paradoxa	119	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412
TRINITY_DN3819_c1_g1_i24	113	0	95	0	50.64241799	-9.07670263	2.110723508	-4.300280258	1.71e-05	0.003727564	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN117103_c0_g1_i1	0	46	0	75	29.76025488	8.38509747	2.467788523	3.397818489	0.000679255	0.041217795	1	sp	P0CQ45	REXO4_CRYNB	44.5	200	105	3	170	757	133	330	2.8e-35	150.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1447_c0_g1_i38	0	37	0	243	65.42506524	9.111468819	1.993060067	4.571597701	4.84e-06	0.00180862	1	sp	P33188	TBB1_PARTE	93.6	437	28	0	61	1371	1	437	6.7e-249	861.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17556_c0_g1_i1	0	31	0	154	43.55205916	8.655747496	2.206022692	3.923689239	8.72e-05	0.010613378	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2362_c0_g1_i5	0	22	0	109	30.84197716	8.170836797	2.446054379	3.340415023	0.000836533	0.045479627	1	sp	P57106	MDHC2_ARATH	57.5	332	132	4	139	1122	2	328	2.2e-102	374.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1517_c1_g1_i3	37	0	215	0	56.5916	-8.89991261	2.060839573	-4.318585846	1.57e-05	0.003598946	3	sp	Q99LE6	ABCF2_MOUSE	69	567	174	1	387	2087	59	623	1.7e-235	817.4	ABCF2_MOUSE	reviewed	ATP-binding cassette sub-family F member 2	Abcf2	Mus musculus (Mouse)	628		membrane [GO:0016020]; mitochondrion [GO:0005739]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]	membrane [GO:0016020]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]	GO:0005524; GO:0005739; GO:0016020; GO:0016887
TRINITY_DN13529_c0_g1_i15	0	55	0	58	28.3893823	8.32373568	2.505702015	3.321917623	0.000894011	0.04772315	1	sp	Q9FMU6	MPCP3_ARATH	45.3	298	146	6	107	997	77	358	2.5e-59	230.7	MPCP3_ARATH	reviewed	Mitochondrial phosphate carrier protein 3, mitochondrial (Mitochondrial phosphate transporter 3) (MPT3) (Phosphate transporter 3;1)	MPT3 AT5 PHT3;1 At5g14040 MUA22_4	Arabidopsis thaliana (Mouse-ear cress)	375	mitochondrial transport [GO:0006839]; response to salt stress [GO:0009651]	cell wall [GO:0005618]; chloroplast [GO:0009507]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]	phosphate ion transmembrane transporter activity [GO:0015114]	cell wall [GO:0005618]; chloroplast [GO:0009507]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]; phosphate ion transmembrane transporter activity [GO:0015114]; mitochondrial transport [GO:0006839]; response to salt stress [GO:0009651]	GO:0005618; GO:0005739; GO:0005743; GO:0005774; GO:0006839; GO:0009507; GO:0009651; GO:0015114; GO:0016020; GO:0016021
TRINITY_DN2530_c0_g1_i5	0	101	0	172	67.00701183	9.54921628	1.971908308	4.842626931	1.28e-06	0.000842597	1	sp	P02640	VILI_CHICK	34	832	475	21	54	2387	15	826	1.6e-121	438.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN565_c1_g1_i2	0	122	0	34	41.47561235	8.540076756	2.234410792	3.82207103	0.000132336	0.014454436	1	sp	Q8Q0U0	Y045_METMA	37.5	120	65	3	428	763	206	323	2.2e-10	68.2	Y045_METMA	reviewed	Putative ankyrin repeat protein MM_0045	MM_0045	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	360					
TRINITY_DN16395_c0_g1_i1	0	70	0	119	46.39328191	9.020201456	2.161282324	4.173541492	3e-05	0.005193164	1	sp	Q5A761	CCR4_CANAL	25	376	249	11	635	1735	429	780	3.9e-20	101.3	CCR4_CANAL	reviewed	Glucose-repressible alcohol dehydrogenase transcriptional effector (EC 3.1.13.4) (Carbon catabolite repressor protein 4) (Cytoplasmic deadenylase)	CCR4 CAALFM_C108220WA Ca41C10.13c CaO19.12567 CaO19.5101	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	787	cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; fungal-type cell wall biogenesis [GO:0009272]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; pathogenesis [GO:0009405]; phospholipid homeostasis [GO:0055091]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	CCR4-NOT core complex [GO:0030015]; cytoplasm [GO:0005737]; nucleus [GO:0005634]	3'-5'-exoribonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; poly(A)-specific ribonuclease activity [GO:0004535]; RNA binding [GO:0003723]	CCR4-NOT core complex [GO:0030015]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; 3'-5'-exoribonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; poly(A)-specific ribonuclease activity [GO:0004535]; RNA binding [GO:0003723]; cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; fungal-type cell wall biogenesis [GO:0009272]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; pathogenesis [GO:0009405]; phospholipid homeostasis [GO:0055091]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0000175; GO:0000289; GO:0003723; GO:0004535; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0009267; GO:0009272; GO:0009405; GO:0030015; GO:0030447; GO:0036170; GO:0036180; GO:0046872; GO:0055091
TRINITY_DN679_c6_g1_i2	0	58	0	56	28.76516939	8.336697422	2.494918821	3.341470412	0.000833359	0.045479627	1	sp	D3YTS9	PPAT_MOUSE	26.7	378	202	13	17	1042	16	354	1.2e-19	99.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
